article_number,sequence,title,url,doi,start_page,end_page,authors,author_urls
11409060,36.1,36.1 ReFIND: A Resolution-Reconfigurable Bio-Signal Classification SoC Enabling $>10\times$ Savings in AFE Power Per Channel,https://ieeexplore.ieee.org/document/11409060/,10.1109/ISSCC49663.2026.11409060,600,602,Aviral Pandey; I-Ting Lin; Dhruv Vaish; Ashwin Rammohan; Savit Bhat; Jade Pinkenburg; Rikky Muller,https://ieeexplore.ieee.org/author/37090012265; https://ieeexplore.ieee.org/author/996110154368208; https://ieeexplore.ieee.org/author/37090026589; https://ieeexplore.ieee.org/author/37089519342; https://ieeexplore.ieee.org/author/889971845920046; https://ieeexplore.ieee.org/author/593526940110574; https://ieeexplore.ieee.org/author/37089220466
11409094,36.2,36.2 A Neural Interface SoC for Smart Glasses with Low-Power Neural Commanding and Efficient LoRA-Enabled On-Chip Learning,https://ieeexplore.ieee.org/document/11409094/,10.1109/ISSCC49663.2026.11409094,602,604,Zhiwei Zhong; He Yu; William McGarry; Yijie Wei; Jie Gu,https://ieeexplore.ieee.org/author/37089158649; https://ieeexplore.ieee.org/author/192751374421904; https://ieeexplore.ieee.org/author/909034371387970; https://ieeexplore.ieee.org/author/37088382396; https://ieeexplore.ieee.org/author/37085592395
11409275,,A 16.4nJ/Class Patient-Independent Prototype-Based Spatio-Temporal CNN Processor with Forward-Inference-Based Adaptation for Robust and Low-Latency Seizure Detection,https://ieeexplore.ieee.org/document/11409275/,10.1109/ISSCC49663.2026.11409275,604,606,Yang Wang; Longyang Lin; Jerald Yoo; Jiamin Li,https://ieeexplore.ieee.org/author/222939669193696; https://ieeexplore.ieee.org/author/37086051681; https://ieeexplore.ieee.org/author/37087673489; https://ieeexplore.ieee.org/author/37088094210
11409049,36.4,36.4 ANP-OT: A 0.17nW/Synapse 0.46pJ/SOP Neuromorphic Olfactory Processor with On-Chip Transfer Learning for Non-Invasive Cross-Hospital Cross-Pulmonary-Disease Diagnosis,https://ieeexplore.ieee.org/document/11409049/,10.1109/ISSCC49663.2026.11409049,606,608,Dexuan Huo; Ziyi Cheng; Jilin Zhang; Yumeng Jiang; Lushuo Zhang; Hui Wang; Na Ma; Zebin Huang; Minggui Lin; Yunxia Zhao; Zhihua Wang; Kea-Tiong Tang; Hong Chen,https://ieeexplore.ieee.org/author/37089385226; https://ieeexplore.ieee.org/author/37089159196; https://ieeexplore.ieee.org/author/37086886537; https://ieeexplore.ieee.org/author/37088362828; https://ieeexplore.ieee.org/author/583663558915616; https://ieeexplore.ieee.org/author/796521615163254; https://ieeexplore.ieee.org/author/354882760628844; https://ieeexplore.ieee.org/author/37087124318; https://ieeexplore.ieee.org/author/294597757766969; https://ieeexplore.ieee.org/author/37088561472; https://ieeexplore.ieee.org/author/37086656190; https://ieeexplore.ieee.org/author/37087064718; https://ieeexplore.ieee.org/author/37087182991
11409036,36.5,36.5 A 185.6dB-FOMDR 180.3dB-FOMSNDR 10.64-NEF NS-SAR-ADC with Calibration-Free 2nd-Order kT/C-Noise Shaping for Wearable ExG Acquisition,https://ieeexplore.ieee.org/document/11409036/,10.1109/ISSCC49663.2026.11409036,608,610,Geunha Kim; Kyuhyeon Park; Minoo Lee; Jeongyoon Wie; Seokhan Jeong; Yeonjae Shin; Kyoungtae Lee; Jong-Hyeok Yoon; Minyoung Song; Junghyup Lee,https://ieeexplore.ieee.org/author/37089337051; https://ieeexplore.ieee.org/author/452853305980145; https://ieeexplore.ieee.org/author/959166678047966; https://ieeexplore.ieee.org/author/114669816756355; https://ieeexplore.ieee.org/author/459171302973733; https://ieeexplore.ieee.org/author/37089773324; https://ieeexplore.ieee.org/author/37072359900; https://ieeexplore.ieee.org/author/37085376249; https://ieeexplore.ieee.org/author/37596735100; https://ieeexplore.ieee.org/author/37406252700
11409079,36.6,36.6 A Sparsity-Aware Neural Interface with CIM-Based Predictive Focused Sampling for Hotspot Spike Tracking,https://ieeexplore.ieee.org/document/11409079/,10.1109/ISSCC49663.2026.11409079,610,612,Hui Wu; Fengshi Tian; Jinbo Chen; Zhipeng Liao; Hongyong Zhang; Xing Liu; Wenjun Zou; Sirui Cheng; Zhao Zhang; Jianlong Xu; Chi-Ying Tsui; Kwang-Ting Tim Cheng; Jie Yang; Mohamad Sawan,https://ieeexplore.ieee.org/author/37089410926; https://ieeexplore.ieee.org/author/37088903843; https://ieeexplore.ieee.org/author/37089611232; https://ieeexplore.ieee.org/author/37089805006; https://ieeexplore.ieee.org/author/37089240285; https://ieeexplore.ieee.org/author/37089598642; https://ieeexplore.ieee.org/author/37089899467; https://ieeexplore.ieee.org/author/37089760515; https://ieeexplore.ieee.org/author/37086142808; https://ieeexplore.ieee.org/author/37087816147; https://ieeexplore.ieee.org/author/37087156377; https://ieeexplore.ieee.org/author/37090032419; https://ieeexplore.ieee.org/author/37088380164; https://ieeexplore.ieee.org/author/37276702600
11409033,,A 90.7%-Efficiency Hybrid Optogenetic Stimulation System with Sub-Threshold Electrical Stimuli Achieving 70.6% Optical Energy Saving,https://ieeexplore.ieee.org/document/11409033/,10.1109/ISSCC49663.2026.11409033,612,614,Joonghoon Kang; Hyeonhee Roh; Kyeongho Eom; Hyun-Su Lee; Hojae Chon; Maesoon Im; Hyung-Min Lee,https://ieeexplore.ieee.org/author/756542937916214; https://ieeexplore.ieee.org/author/37089162300; https://ieeexplore.ieee.org/author/37089343087; https://ieeexplore.ieee.org/author/37088866768; https://ieeexplore.ieee.org/author/547465331206595; https://ieeexplore.ieee.org/author/37087416309; https://ieeexplore.ieee.org/author/37599319500
11408955,,An 80×80μ$\mathrm{m}^{2}$/Pixel 55.48dB-Wide-DR 400-Pixel Subretinal Prosthesis SoC with Power-Aware Light Adaptation and Charge-Recycling Local Dynamic Supply,https://ieeexplore.ieee.org/document/11408955/,10.1109/ISSCC49663.2026.11408955,614,616,Kyeongho Eom; Hyun-Su Lee; Minju Kim; Maesoon Im; Hyung-Min Lee,https://ieeexplore.ieee.org/author/37089343087; https://ieeexplore.ieee.org/author/37088866768; https://ieeexplore.ieee.org/author/37089791644; https://ieeexplore.ieee.org/author/37087416309; https://ieeexplore.ieee.org/author/37599319500
11409263,,A CMOS Neural Probe with 1280 Electrodes and 88 Emission Sites Featuring Thermo-Optic Switching and on-Chip Calibration for Dual-Wavelength Optogenetics,https://ieeexplore.ieee.org/document/11409263/,10.1109/ISSCC49663.2026.11409263,616,618,Xiaolin Yang; Pieter Neutens; Alexis Humblet; Chutham Sawigun; John O'Callaghan; Thijs Geurts; Zheyi Li; Yaroslav Gubin; Koen De Munck; Harrie A. C. Tilmans; Anabel De Proft; Barundeb Dutta; Carolina Mora Lopez,https://ieeexplore.ieee.org/author/37090033492; https://ieeexplore.ieee.org/author/446269461183158; https://ieeexplore.ieee.org/author/685450343593498; https://ieeexplore.ieee.org/author/37299509800; https://ieeexplore.ieee.org/author/37088452081; https://ieeexplore.ieee.org/author/681988722953661; https://ieeexplore.ieee.org/author/37089451351; https://ieeexplore.ieee.org/author/119172928256924; https://ieeexplore.ieee.org/author/37298321500; https://ieeexplore.ieee.org/author/629405688705802; https://ieeexplore.ieee.org/author/37088510379; https://ieeexplore.ieee.org/author/37089044290; https://ieeexplore.ieee.org/author/37431265300
11409107,,A 43.8-to-662.0μW 27.5-to-878.9fps Frame-Rate-Scalable Duty-Cycled Electrical Impedance Tomography System with MIMO Current-Balancing IA,https://ieeexplore.ieee.org/document/11409107/,10.1109/ISSCC49663.2026.11409107,618,620,Haidam Choi; Gichan Yun; Ji-Hoon Suh; Seonwoo Park; Donghyeon Yi; Sohmyung Ha; Minkyu Je,https://ieeexplore.ieee.org/author/37089648706; https://ieeexplore.ieee.org/author/37089383374; https://ieeexplore.ieee.org/author/37087489012; https://ieeexplore.ieee.org/author/924675481189422; https://ieeexplore.ieee.org/author/37089383710; https://ieeexplore.ieee.org/author/37085335718; https://ieeexplore.ieee.org/author/37087313947
11408992,,A 0.62μW/sensor 82fps Time-to-Digital Impedance Measurement IC with Unified Excitation/Readout Front-End for Large-Scale Piezo-Resistive Sensor Array,https://ieeexplore.ieee.org/document/11408992/,10.1109/ISSCC49663.2026.11408992,1,3,Jiayang Li; Qingyu Zhang; Sohmyung Ha; Andreas Demosthenous; Dai Jiang; Yu Wu,https://ieeexplore.ieee.org/author/37089638283; https://ieeexplore.ieee.org/author/185987715214928; https://ieeexplore.ieee.org/author/37085335718; https://ieeexplore.ieee.org/author/37272203700; https://ieeexplore.ieee.org/author/37087825467; https://ieeexplore.ieee.org/author/37085872579
11409012,,Session 37 Overview: Memory Interface,https://ieeexplore.ieee.org/document/11409012/,10.1109/ISSCC49663.2026.11409012,622,623,,
11409257,,A 72Gb/s/pin Single-Ended Driver-Cooperative Coded PAM3 Transceiver with Asymmetric Data-Dependent Equalization and Bias-Peaking for Chiplets and Memory Interfaces,https://ieeexplore.ieee.org/document/11409257/,10.1109/ISSCC49663.2026.11409257,624,626,Hongzhi Wu; Xuxu Cheng; Yangyi Zhang; Xiongshi Luo; Zhenghao Li; Weitao Wu; Quan Pan,https://ieeexplore.ieee.org/author/37089571916; https://ieeexplore.ieee.org/author/37087100467; https://ieeexplore.ieee.org/author/37578374400; https://ieeexplore.ieee.org/author/37088513841; https://ieeexplore.ieee.org/author/37086883983; https://ieeexplore.ieee.org/author/37089573070; https://ieeexplore.ieee.org/author/37089994225
11408977,37.2,37.2 A 47.0Tb/s/mm 112Gb/s/pin PAM4 Single-Ended Transceiver Featuring 4-Aggressor Crosstalk Cancellation and Supply-Noise Tolerance for Short-Reach Memory Interfaces,https://ieeexplore.ieee.org/document/11408977/,10.1109/ISSCC49663.2026.11408977,626,628,Qian Liu; Yiheng Hui; Yuanlin Nong; He Ma; Yiwei Xu; Hao Hu; Jinpeng Zhu; Quan Wang; Lei Wang; Li Du; Yuan Du,https://ieeexplore.ieee.org/author/37089924001; https://ieeexplore.ieee.org/author/244329195596322; https://ieeexplore.ieee.org/author/764188341829164; https://ieeexplore.ieee.org/author/37088471460; https://ieeexplore.ieee.org/author/37089788107; https://ieeexplore.ieee.org/author/37537540900; https://ieeexplore.ieee.org/author/37087763932; https://ieeexplore.ieee.org/author/371089868519747; https://ieeexplore.ieee.org/author/140665698337421; https://ieeexplore.ieee.org/author/37085523260; https://ieeexplore.ieee.org/author/230611031806512
11409321,37.3,37.3 A 2nm All-Digital 14.4Gb/s/pin LPDDR6 PHY with Quarter-Rate Clocking Architecture and Multi-Level FIFO-Based Speculative DFE,https://ieeexplore.ieee.org/document/11409321/,10.1109/ISSCC49663.2026.11409321,628,630,Yoonjae Choi; Daero Kim; Myunggon Kim; Sangmin Lee; Hansol Kang; Gwangwon Lee; Yoonhyung Kim; Sungsik Kang; Hyun Cho; Boyoung Kang; Kyoungwon Lee; Jaegeun Song; Jinho Choi; Shinyoung Yi; Billy Koo; Kwanyeob Chae; Hyo-Gyuem Rhew,https://ieeexplore.ieee.org/author/37086182407; https://ieeexplore.ieee.org/author/37088729379; https://ieeexplore.ieee.org/author/139076410046615; https://ieeexplore.ieee.org/author/37088988352; https://ieeexplore.ieee.org/author/37086119412; https://ieeexplore.ieee.org/author/814282857291834; https://ieeexplore.ieee.org/author/37086356366; https://ieeexplore.ieee.org/author/484546151216177; https://ieeexplore.ieee.org/author/339551540522537; https://ieeexplore.ieee.org/author/37087763807; https://ieeexplore.ieee.org/author/106150575903022; https://ieeexplore.ieee.org/author/37089773082; https://ieeexplore.ieee.org/author/37085876270; https://ieeexplore.ieee.org/author/37085875136; https://ieeexplore.ieee.org/author/265928849921588; https://ieeexplore.ieee.org/author/37087379559; https://ieeexplore.ieee.org/author/37547567500
11409172,37.4,"37.4 A 100Gb/s, 1.92pJ/b Aggregate 4-Lane Single-Ended NRZ Transceiver with 15dB Far-End Crosstalk Cancellation via On-Chip Feature Extraction and Classification in 16nm FinFET",https://ieeexplore.ieee.org/document/11409172/,10.1109/ISSCC49663.2026.11409172,630,632,Xiaohui Lin; Ramin Javadi; Bella Bose; Tejasvi Anand,https://ieeexplore.ieee.org/author/37089461231; https://ieeexplore.ieee.org/author/614602661716226; https://ieeexplore.ieee.org/author/37088139919; https://ieeexplore.ieee.org/author/37587297000
11409057,,A 16Gb/s/pin 0.51pJ/b Single-Ended NRZ Transceiver with Distributed Dual-Loop VDDQ-Ripple Compensation and Dynamic Clock Duty-Cycle Calibration for Memory Interfaces,https://ieeexplore.ieee.org/document/11409057/,10.1109/ISSCC49663.2026.11409057,632,634,Yuchen He; Yunbin Luo; Yunzhengmao Wang; Tengyue Yi; Chen Jiang; Chixiao Chen; Qi Liu; Ming Liu; Wenning Jiang,https://ieeexplore.ieee.org/author/37089747347; https://ieeexplore.ieee.org/author/940241521403103; https://ieeexplore.ieee.org/author/37089338820; https://ieeexplore.ieee.org/author/130406068612922; https://ieeexplore.ieee.org/author/37087920045; https://ieeexplore.ieee.org/author/37087219794; https://ieeexplore.ieee.org/author/37090018160; https://ieeexplore.ieee.org/author/459704478912417; https://ieeexplore.ieee.org/author/37086552870
11409155,37.6,37.6 A 0.092pJ/b and 7.7fJ/b/dB Cross-Self-Referenced Slope-Sampling Receiver with Long-Tail ISI Robustness for Next-Generation Low-Power Memory Interfaces,https://ieeexplore.ieee.org/document/11409155/,10.1109/ISSCC49663.2026.11409155,634,636,Ki-Soo Lee; Chanheum Han; Joo-Hyung Chae,https://ieeexplore.ieee.org/author/159589381277158; https://ieeexplore.ieee.org/author/230004787070361; https://ieeexplore.ieee.org/author/37085644699
11409228,37.7,37.7 A 12.8Gb/s Parallel Receiver with a One-Way Self-Training Scheme for Equalizing ISI and Reflections in Multi-Drop Memory Interfaces,https://ieeexplore.ieee.org/document/11409228/,10.1109/ISSCC49663.2026.11409228,636,638,Ji-Won Moon; Taehyeon Kim; Minwook Kim; Hyeonwoo Seong; Jewon Lee; Jeongbin Park; Dongjun Park; Jaehoon Lee; Jung-June Park; Chiweon Yoon; Jae-Yoon Sim; Seon-Kyoo Lee,https://ieeexplore.ieee.org/author/37087631199; https://ieeexplore.ieee.org/author/948240335886886; https://ieeexplore.ieee.org/author/37089764424; https://ieeexplore.ieee.org/author/702588216189198; https://ieeexplore.ieee.org/author/37087712836; https://ieeexplore.ieee.org/author/953350738717417; https://ieeexplore.ieee.org/author/37086150617; https://ieeexplore.ieee.org/author/37089063880; https://ieeexplore.ieee.org/author/37086344692; https://ieeexplore.ieee.org/author/904595815581218; https://ieeexplore.ieee.org/author/37287288800; https://ieeexplore.ieee.org/author/37407206100
11409032,,A 0.87pJ/b 17Gb/s/pin Parallel Receiver with a Local DQS Recovery for a Supply-Noise-Tolerant DQS Distribution in High-Performance NAND Flash Interfaces,https://ieeexplore.ieee.org/document/11409032/,10.1109/ISSCC49663.2026.11409032,638,640,Byeong-Chan Kim; Kyongsu Lee; Dongjun Park; Jung-June Park; Chiweon Yoon; Jae-Yoon Sim; Seon-Kyoo Lee,https://ieeexplore.ieee.org/author/38104711100; https://ieeexplore.ieee.org/author/37085370098; https://ieeexplore.ieee.org/author/37086150617; https://ieeexplore.ieee.org/author/37086344692; https://ieeexplore.ieee.org/author/904595815581218; https://ieeexplore.ieee.org/author/37287288800; https://ieeexplore.ieee.org/author/37407206100
11409153,37.9,37.9 A 14Gb/s/pin 0.163pJ/b DQ Receiver for HBM with Baud-Rate Phase Tracking Loop Supporting Background Offset Calibration,https://ieeexplore.ieee.org/document/11409153/,10.1109/ISSCC49663.2026.11409153,640,642,Jeonghyeon Lee; Ho-Joon Shin; Han-Gon Ko; Kwanseo Park,https://ieeexplore.ieee.org/author/38529161300; https://ieeexplore.ieee.org/author/111762669434098; https://ieeexplore.ieee.org/author/247937720932942; https://ieeexplore.ieee.org/author/37085401630
11409205,,Listing,https://ieeexplore.ieee.org/document/11409205/,10.1109/ISSCC49663.2026.11409205,642,642,,
11409296,,Tutorials,https://ieeexplore.ieee.org/document/11409296/,10.1109/ISSCC49663.2026.11409296,643,645,,
11408985,,Forum 1: Power Efficient Circuits and Systems for Next-Gen Agentic AI and Robotics,https://ieeexplore.ieee.org/document/11408985/,10.1109/ISSCC49663.2026.11408985,646,647,,
11409215,,Forum 2: Electrical and Optical Links Towards 400G+ Connectivity,https://ieeexplore.ieee.org/document/11409215/,10.1109/ISSCC49663.2026.11409215,648,649,,
11409282,,"Forum 3: Powering the Future of AI, HPC, and Chiplet Architectures: From Dies to Package and Rack",https://ieeexplore.ieee.org/document/11409282/,10.1109/ISSCC49663.2026.11409282,650,651,,
11409226,,Forum 4: The Race for 6G FR3 (7-24GHz): From Network Deployment to System Integration and Breakthrough Technology,https://ieeexplore.ieee.org/document/11409226/,10.1109/ISSCC49663.2026.11409226,652,653,,
11409356,,Forum 5: Analog for AI and AI for Analog: What the Analog/RF People Can Do and Leverage in the AI Era,https://ieeexplore.ieee.org/document/11409356/,10.1109/ISSCC49663.2026.11409356,654,655,,
11409348,,Forum 6: Calibration and Dynamic Matching Techniques for High-Performance Data Converters,https://ieeexplore.ieee.org/document/11409348/,10.1109/ISSCC49663.2026.11409348,656,657,,
11409269,,Evening Event: Student Research Preview (SRP),https://ieeexplore.ieee.org/document/11409269/,10.1109/ISSCC49663.2026.11409269,658,662,,
11408975,,"Career Panel: Chip In for Change: Career Insights for Young Designers in an AI-First, Eco-Conscious World",https://ieeexplore.ieee.org/document/11408975/,10.1109/ISSCC49663.2026.11408975,663,664,,
11409354,,"EE2: Generative AI for Silicon Design: Mastering Complexity, Democratizing Design, and Building Trust",https://ieeexplore.ieee.org/document/11409354/,10.1109/ISSCC49663.2026.11409354,665,666,,
11409344,,EE3: The Augmented Human - Will Chips in Our Brain Enhance Our Cognitive Abilities?,https://ieeexplore.ieee.org/document/11409344/,10.1109/ISSCC49663.2026.11409344,667,669,,
11408957,,Short Course: Circuits for Optical Subsystems: Communications and Beyond,https://ieeexplore.ieee.org/document/11408957/,10.1109/ISSCC49663.2026.11408957,670,671,,
11409020,,Index to Authors,https://ieeexplore.ieee.org/document/11409020/,10.1109/ISSCC49663.2026.11409020,672,679,,
11409256,,ISSCC 2026 Executive Committee,https://ieeexplore.ieee.org/document/11409256/,10.1109/ISSCC49663.2026.11409256,680,680,,
11409058,,ISSCC 2026 International Technical Program Committee,https://ieeexplore.ieee.org/document/11409058/,10.1109/ISSCC49663.2026.11409058,681,684,,
11409277,,"ISSCC 2026 ITPC EWAA (Europe, West Asia, Africa) Regional Subcommittee",https://ieeexplore.ieee.org/document/11409277/,10.1109/ISSCC49663.2026.11409277,685,685,,
